Name,Length,Name,Length,Name,Length,Name,Length,Name,Length,Name,Length
A0A286X7T6_CAVPO,222,E1ZTH6_CHLVA,136,A0A0Q9W0U9_DROVI,323,D0NW76_PHYIT,269,A0A509ANW7_PLABA,1018,RBD2_YEAST,262
A0A286X7T7_CAVPO,215,E1ZMR4_CHLVA,328,A0A0Q9W0V1_DROVI,528,D0P3K7_PHYIT,84,A0A509AKZ3_PLABA,473,REF2_YEAST,533
A0A286X7T9_CAVPO,376,E1ZM06_CHLVA,496,A0A0Q9W0W1_DROVI,241,D0NN59_PHYIT,114,A0A509AIZ7_PLABA,691,RGD1_YEAST,666
A0A286X7U0_CAVPO,201,E1ZBR3_CHLVA,239,A0A0Q9W0X0_DROVI,51,D0NX41_PHYIT,167,A0A509ADG4_PLABA,172,RISA_YEAST,238
A0A286X7U1_CAVPO,318,E1ZTG9_CHLVA,372,A0A0Q9W0X1_DROVI,488,D0MT39_PHYIT,166,A0A509ALN7_PLABA,231,RIB4_YEAST,169
A0A286X7U3_CAVPO,552,E1Z7J6_CHLVA,110,A0A0Q9W0X5_DROVI,188,D0NTU3_PHYIT,157,A0A509AQC9_PLABA,365,RIF1_YEAST,1916
A0A286X7U6_CAVPO,310,E1ZLL3_CHLVA,231,A0A0Q9W0X6_DROVI,612,D0NNV6_PHYIT,132,A0A509AHE9_PLABA,83,RL13A_YEAST,199
A0A286X7U9_CAVPO,1292,E1Z8V9_CHLVA,1040,A0A0Q9W0Y6_DROVI,2558,D0NM77_PHYIT,117,A0A509AEV3_PLABA,335,RL21B_YEAST,160
A0A286X7V3_CAVPO,72,E1Z833_CHLVA,335,A0A0Q9W0Y7_DROVI,322,D0NIL2_PHYIT,121,A0A509AQQ8_PLABA,629,RL3_YEAST,387
A0A286X7V6_CAVPO,225,E1ZPE4_CHLVA,76,A0A0Q9W0Z9_DROVI,576,D0MSK7_PHYIT,84,A0A509AIF3_PLABA,494,RL40A_YEAST,128
A0A286X7V7_CAVPO,602,E1ZS89_CHLVA,142,A0A0Q9W102_DROVI,131,D0MRI4_PHYIT,105,A0A509ALB1_PLABA,632,RPN5_YEAST,445
A0A286X7V8_CAVPO,216,E1Z7U1_CHLVA,479,A0A0Q9W114_DROVI,138,D0MSV0_PHYIT,191,A0A509AI64_PLABA,623,RPA14_YEAST,137
A0A286X7W1_CAVPO,456,E1Z2Z2_CHLVA,181,A0A0Q9W123_DROVI,1972,D0MT41_PHYIT,399,A0A509AS44_PLABA,73,RPI1_YEAST,407
A0A286X7W2_CAVPO,1134,E1ZRQ4_CHLVA,253,A0A0Q9W130_DROVI,237,D0NUS4_PHYIT,43,A0A509AKK6_PLABA,603,RS5_YEAST,225
A0A286X7W4_CAVPO,572,E1ZTY2_CHLVA,563,A0A0Q9W137_DROVI,103,D0N1L4_PHYIT,196,A0A509AIP2_PLABA,191,RT12_YEAST,153
A0A286X7W5_CAVPO,393,E1Z6H3_CHLVA,158,A0A0Q9W176_DROVI,501,D0MWA8_PHYIT,495,A0A509AVN7_PLABA,915,RTC1_YEAST,1341
A0A286X7W6_CAVPO,1327,E1ZG20_CHLVA,390,A0A0Q9W190_DROVI,353,D0MZ47_PHYIT,402,A0A509AUK4_PLABA,1263,RU1A_YEAST,298
A0A286X7W8_CAVPO,345,E1ZKE2_CHLVA,918,A0A0Q9W1A4_DROVI,239,D0NUF0_PHYIT,254,A0A509AJJ5_PLABA,163,SHY1_YEAST,389
A0A286X7X0_CAVPO,61,E1ZR28_CHLVA,545,A0A0Q9W1A9_DROVI,4728,D0MTY4_PHYIT,234,A0A509AQH1_PLABA,261,SEC15_YEAST,910
A0A286X7X3_CAVPO,304,E1ZAP8_CHLVA,135,A0A0Q9W1B2_DROVI,573,D0NNC7_PHYIT,353,A0A509AFC7_PLABA,353,SHE4_YEAST,789
A0A286X7X6_CAVPO,719,E1Z5G5_CHLVA,2826,A0A0Q9W1B5_DROVI,325,D0NZL2_PHYIT,170,A0A509AQF3_PLABA,171,SDP1_YEAST,209
A0A286X7X7_CAVPO,429,E1ZM14_CHLVA,198,A0A0Q9W1C4_DROVI,174,D0NRC5_PHYIT,633,A0A509AIU0_PLABA,333,SOK2_YEAST,785
A0A286X7Y1_CAVPO,829,E1ZS06_CHLVA,510,A0A0Q9W1E7_DROVI,235,D0NKZ9_PHYIT,118,A0A509B057_PLABA,111,SLM2_YEAST,656
A0A286X7Y2_CAVPO,236,E1ZQ72_CHLVA,528,A0A0Q9W1F3_DROVI,409,D0N3X0_PHYIT,254,A0A509AI99_PLABA,158,SMP3_YEAST,516
A0A286X7Y4_CAVPO,218,E1ZGY7_CHLVA,194,A0A0Q9W1H0_DROVI,221,D0NPK9_PHYIT,100,A0A509AKS6_PLABA,530,SIZ2_YEAST,726
A0A286X7Y5_CAVPO,171,E1ZR14_CHLVA,370,A0A0Q9W1H8_DROVI,236,D0NCE4_PHYIT,101,A0A509AGB8_PLABA,121,SPC19_YEAST,165
A0A286X7Y7_CAVPO,312,E1Z9E4_CHLVA,258,A0A0Q9W1I1_DROVI,188,D0NUR5_PHYIT,43,A0A509AKH3_PLABA,336,SNU71_YEAST,620
A0A286X7Z1_CAVPO,323,E1ZSS6_CHLVA,463,A0A0Q9W1I8_DROVI,289,D0NKY0_PHYIT,109,A0A509ADX7_PLABA,115,SKT5_YEAST,696
A0A286X7Z5_CAVPO,112,E1Z2J3_CHLVA,552,A0A0Q9W1J3_DROVI,175,D0NJE3_PHYIT,68,A0A509AJ20_PLABA,1359,SYTM_YEAST,462
A0A286X7Z9_CAVPO,887,E1Z350_CHLVA,1213,A0A0Q9W1J4_DROVI,1860,D0NH44_PHYIT,48,A0A509APK8_PLABA,482,NTM1_YEAST,232
A0A286X804_CAVPO,783,E1ZFE7_CHLVA,691,A0A0Q9W1J5_DROVI,880,D0NL93_PHYIT,262,A0A509B2F5_PLABA,258,OAT_YEAST,424
A0A286X806_CAVPO,658,E1Z6T3_CHLVA,211,A0A0Q9W1L2_DROVI,80,D0NJW0_PHYIT,70,A0A509AHV3_PLABA,150,OS9_YEAST,542
A0A286X807_CAVPO,295,E1ZEF4_CHLVA,589,A0A0Q9W1N0_DROVI,485,D0NAI1_PHYIT,133,A0A509AJ71_PLABA,158,OST4_YEAST,36
A0A286X809_CAVPO,383,E1ZCA4_CHLVA,307,A0A0Q9W1N1_DROVI,537,D0NQS2_PHYIT,126,A0A509ANW6_PLABA,247,PALI_YEAST,239
A0A286X810_CAVPO,101,E1Z8I9_CHLVA,126,A0A0Q9W1Q1_DROVI,108,D0NC90_PHYIT,183,A0A509AKN2_PLABA,351,PDP1_YEAST,572
A0A286X812_CAVPO,196,E1Z328_CHLVA,129,A0A0Q9W1R1_DROVI,323,D0MUR2_PHYIT,171,A0A509AQD4_PLABA,433,PEX25_YEAST,394
A0A286X815_CAVPO,98,E1ZCT4_CHLVA,243,A0A0Q9W1R8_DROVI,182,D0N3I9_PHYIT,176,A0A509AHB6_PLABA,523,PEX21_YEAST,288
A0A286X816_CAVPO,340,E1ZTC2_CHLVA,646,A0A0Q9W1S3_DROVI,575,D0NCH0_PHYIT,38,A0A509AHP9_PLABA,937,PHSG_YEAST,902
A0A286X818_CAVPO,168,E1Z4E7_CHLVA,474,A0A0Q9W1S7_DROVI,922,D0NZB8_PHYIT,105,A0A509AE25_PLABA,133,PMA2_YEAST,947
A0A286X821_CAVPO,92,E1Z7R8_CHLVA,726,A0A0Q9W1T0_DROVI,293,D0NDD6_PHYIT,95,A0A509AEU5_PLABA,1165,PNO1_YEAST,274
A0A286X822_CAVPO,318,E1Z6X1_CHLVA,211,A0A0Q9W1T3_DROVI,507,D0P483_PHYIT,123,A0A509AN34_PLABA,112,PXA1_YEAST,870
A0A286X824_CAVPO,1068,E1ZJ47_CHLVA,626,A0A0Q9W1U3_DROVI,1518,D0NRU6_PHYIT,421,A0A509AHS0_PLABA,477,RAD16_YEAST,790
A0A286X826_CAVPO,382,E1Z4Y8_CHLVA,382,A0A0Q9W1U5_DROVI,405,D0NJY4_PHYIT,207,A0A509AJ91_PLABA,679,RAS1_YEAST,309
A0A286X827_CAVPO,248,E1ZBT2_CHLVA,103,A0A0Q9W1U6_DROVI,292,D0MW42_PHYIT,94,A0A509AMA0_PLABA,103,RAEP_YEAST,603
A0A286X829_CAVPO,638,E1ZTR1_CHLVA,475,A0A0Q9W1V1_DROVI,56,D0NN70_PHYIT,114,A0A509AEN7_PLABA,642,RFT1_YEAST,574
A0A286X832_CAVPO,286,E1ZJ65_CHLVA,1717,A0A0Q9W1W2_DROVI,324,D0NYC5_PHYIT,68,A0A509AI24_PLABA,1277,RHO1_YEAST,209
A0A286X834_CAVPO,303,E1ZNF2_CHLVA,304,A0A0Q9W1X5_DROVI,96,D0P4T0_PHYIT,102,A0A509AQG3_PLABA,484,RIR3_YEAST,869
A0A286X835_CAVPO,535,E1Z9D7_CHLVA,653,A0A0Q9W215_DROVI,123,D0N0E7_PHYIT,147,A0A509AM41_PLABA,368,RIA1_YEAST,1110
A0A286X836_CAVPO,364,E1ZI32_CHLVA,847,A0A0Q9W216_DROVI,701,D0N9H8_PHYIT,223,A0A509AI52_PLABA,90,RIB1_YEAST,345
A0A286X837_CAVPO,168,E1ZQK8_CHLVA,401,A0A0Q9W235_DROVI,34,D0MZY2_PHYIT,117,A0A509AW28_PLABA,284,RL5_YEAST,297
A0A286X838_CAVPO,80,E1ZRN0_CHLVA,281,A0A0Q9W237_DROVI,89,D0NDJ8_PHYIT,116,A0A509AQI2_PLABA,344,RM08_YEAST,238
A0A286X839_CAVPO,535,E1ZKL5_CHLVA,252,A0A0Q9W247_DROVI,400,D0N0I4_PHYIT,100,A0A509ALN8_PLABA,312,RMAR_YEAST,398
A0A286X840_CAVPO,501,E1Z6X2_CHLVA,211,A0A0Q9W253_DROVI,947,D0NC73_PHYIT,162,A0A509AGS1_PLABA,997,RM04_YEAST,319
A0A286X841_CAVPO,270,E1Z442_CHLVA,201,A0A0Q9W261_DROVI,502,D0NPZ7_PHYIT,317,A0A509API9_PLABA,602,RPB11_YEAST,120
A0A286X843_CAVPO,816,E1ZPZ0_CHLVA,285,A0A0Q9W268_DROVI,137,D0NVB3_PHYIT,77,A0A509AMA2_PLABA,1998,RNY1_YEAST,434
A0A286X844_CAVPO,990,E1ZB11_CHLVA,970,A0A0Q9W273_DROVI,162,D0NZY1_PHYIT,354,A0A509AME3_PLABA,479,RRAAH_YEAST,234
A0A286X846_CAVPO,128,E1ZT77_CHLVA,321,A0A0Q9W274_DROVI,104,D0NAC5_PHYIT,192,A0A509AKX5_PLABA,199,RRF1_YEAST,230
A0A286X849_CAVPO,957,E1ZHI2_CHLVA,266,A0A0Q9W289_DROVI,1330,D0NM31_PHYIT,179,A0A509AH25_PLABA,548,RSC6_YEAST,483
A0A286X850_CAVPO,1806,E1ZHJ7_CHLVA,253,A0A0Q9W291_DROVI,1956,D0NNN8_PHYIT,279,A0A509ALR5_PLABA,1442,SCD5_YEAST,872
A0A286X853_CAVPO,1154,E1ZQB3_CHLVA,2395,A0A0Q9W2A0_DROVI,287,D0MYX2_PHYIT,196,A0A509ANZ0_PLABA,8956,SLI1_YEAST,468
A0A286X857_CAVPO,83,E1ZST2_CHLVA,1357,A0A0Q9W2A6_DROVI,150,D0N2L2_PHYIT,142,A0A509AK49_PLABA,1140,SOL3_YEAST,249
A0A286X861_CAVPO,359,E1ZTC0_CHLVA,943,A0A0Q9W2D8_DROVI,1336,D0MTM8_PHYIT,76,A0A509AN07_PLABA,317,SPS22_YEAST,463
A0A286X862_CAVPO,261,E1ZJ02_CHLVA,994,A0A0Q9W2D9_DROVI,432,D0N8G7_PHYIT,163,A0A509AT90_PLABA,662,SIP5_YEAST,489
A0A286X864_CAVPO,116,E1ZU10_CHLVA,141,A0A0Q9W2E2_DROVI,815,D0N0J3_PHYIT,75,A0A509AGW2_PLABA,709,SPO20_YEAST,397
A0A286X865_CAVPO,667,E1ZF68_CHLVA,843,A0A0Q9W2E6_DROVI,710,D0NDX1_PHYIT,282,A0A509ADN4_PLABA,901,SPO22_YEAST,975
A0A286X866_CAVPO,436,E1ZM13_CHLVA,107,A0A0Q9W2G5_DROVI,71,D0P0U0_PHYIT,355,A0A509AMK5_PLABA,151,SPT2_YEAST,333
A0A286X868_CAVPO,312,E1ZRA6_CHLVA,108,A0A0Q9W2H1_DROVI,694,D0NKN8_PHYIT,358,A0A509AK68_PLABA,1162,SUT2_YEAST,268
A0A286X869_CAVPO,382,E1ZPK7_CHLVA,137,A0A0Q9W2I9_DROVI,345,D0NNC6_PHYIT,120,A0A509ADD7_PLABA,1928,STP4_YEAST,490
A0A286X870_CAVPO,741,E1ZD76_CHLVA,379,A0A0Q9W2K7_DROVI,892,D0NP36_PHYIT,216,A0A509AS68_PLABA,1468,PTPA1_YEAST,393
A0A286X872_CAVPO,232,E1Z3L1_CHLVA,249,A0A0Q9W2M0_DROVI,5143,D0P3D4_PHYIT,123,A0A509AVQ1_PLABA,116,Q0017_YEAST,53
A0A286X874_CAVPO,454,E1ZI31_CHLVA,845,A0A0Q9W2M1_DROVI,62,D0NPC9_PHYIT,304,A0A509APE2_PLABA,667,Q0032_YEAST,96
A0A286X876_CAVPO,256,E1ZMS7_CHLVA,202,A0A0Q9W2M2_DROVI,834,D0NSP7_PHYIT,416,A0A509APF2_PLABA,231,RAP1_YEAST,827
A0A286X877_CAVPO,459,E1ZPR6_CHLVA,393,A0A0Q9W2M7_DROVI,248,D0NDP1_PHYIT,458,A0A509ASZ1_PLABA,862,RFX1_YEAST,811
A0A286X879_CAVPO,188,E1ZCX6_CHLVA,729,A0A0Q9W2M8_DROVI,537,D0MQN8_PHYIT,480,A0A509AN85_PLABA,1030,RGM1_YEAST,211
A0A286X881_CAVPO,244,E1ZAR2_CHLVA,204,A0A0Q9W2N5_DROVI,256,D0NKN4_PHYIT,432,A0A509AD63_PLABA,1500,RHEB_YEAST,209
A0A286X884_CAVPO,411,E1ZDR2_CHLVA,2983,A0A0Q9W2P6_DROVI,64,D0NH95_PHYIT,138,A0A509ASE5_PLABA,5367,RME1_YEAST,300
A0A286X887_CAVPO,177,E1ZJ49_CHLVA,505,A0A0Q9W2Q1_DROVI,559,D0N955_PHYIT,234,A0A509APU1_PLABA,740,RPN7_YEAST,429
A0A286X890_CAVPO,168,E1ZFT1_CHLVA,632,A0A0Q9W2Q2_DROVI,1290,D0N982_PHYIT,613,A0A509AR86_PLABA,250,RPC1_YEAST,1460
A0A286X891_CAVPO,660,E1ZDY0_CHLVA,332,A0A0Q9W2Q5_DROVI,569,D0MZ02_PHYIT,195,A0A509AI65_PLABA,1222,ROM2_YEAST,1356
A0A286X893_CAVPO,496,E1ZQS6_CHLVA,736,A0A0Q9W2Q6_DROVI,98,D0NEZ7_PHYIT,412,A0A509AP71_PLABA,145,RS18B_YEAST,146
A0A286X894_CAVPO,468,E1ZEQ5_CHLVA,753,A0A0Q9W2Q8_DROVI,136,D0MZQ3_PHYIT,111,A0A509AG47_PLABA,107,RT01_YEAST,321
A0A286X897_CAVPO,542,E1ZP14_CHLVA,445,A0A0Q9W2R9_DROVI,316,D0N752_PHYIT,540,A0A509AMZ3_PLABA,143,RSSA2_YEAST,252
A0A286X898_CAVPO,803,E1Z3Y8_CHLVA,838,A0A0Q9W2S1_DROVI,1166,D0MUA3_PHYIT,560,A0A509AT56_PLABA,1828,SBE22_YEAST,852
A0A286X8A0_CAVPO,624,E1ZR63_CHLVA,483,A0A0Q9W2S3_DROVI,172,D0NFR7_PHYIT,3846,A0A509AGC7_PLABA,5611,SER33_YEAST,469
A0A286X8A1_CAVPO,124,E1ZBX6_CHLVA,233,A0A0Q9W2S4_DROVI,1529,D0MQL9_PHYIT,165,A0A509AFH9_PLABA,1149,SET4_YEAST,560
A0A286X8A2_CAVPO,511,E1Z922_CHLVA,335,A0A0Q9W2S7_DROVI,1330,D0NLT2_PHYIT,444,A0A509AMK0_PLABA,371,SGT1_YEAST,395
A0A286X8A5_CAVPO,246,E1Z906_CHLVA,296,A0A0Q9W2T7_DROVI,395,D0MUU7_PHYIT,561,A0A509AQ57_PLABA,1004,SOG2_YEAST,791
A0A286X8A7_CAVPO,753,E1ZEA0_CHLVA,438,A0A0Q9W2U0_DROVI,393,D0NUW2_PHYIT,409,A0A509ASM9_PLABA,1050,SODM_YEAST,233
A0A286X8A8_CAVPO,1607,E1ZR43_CHLVA,519,A0A0Q9W2U5_DROVI,389,D0NFE7_PHYIT,615,A0A509AGC2_PLABA,558,SPC1_YEAST,94
A0A286X8A9_CAVPO,347,E1ZJN7_CHLVA,541,A0A0Q9W2V3_DROVI,957,D0MUX9_PHYIT,216,A0A509AJE6_PLABA,156,SKP1_YEAST,194
A0A286X8B0_CAVPO,350,E1Z691_CHLVA,881,A0A0Q9W2X1_DROVI,264,D0NP97_PHYIT,120,A0A509ANL8_PLABA,912,SLD3_YEAST,668
A0A286X8B2_CAVPO,170,E1Z3W8_CHLVA,611,A0A0Q9W2X3_DROVI,1226,D0MT52_PHYIT,582,A0A509ATK2_PLABA,502,SIR3_YEAST,978
A0A286X8B3_CAVPO,228,E1ZP50_CHLVA,453,A0A0Q9W2Z0_DROVI,491,D0P2G6_PHYIT,239,A0A509AG67_PLABA,1130,SUR1_YEAST,382
A0A286X8B4_CAVPO,117,E1Z6M3_CHLVA,83,A0A0Q9W2Z7_DROVI,439,D0MTL4_PHYIT,1134,A0A509AVT2_PLABA,916,STP22_YEAST,385
A0A286X8B5_CAVPO,339,E1ZK87_CHLVA,125,A0A0Q9W2Z9_DROVI,327,D0MR92_PHYIT,385,A0A509AQ38_PLABA,334,STB3_YEAST,513
A0A286X8B7_CAVPO,487,E1ZL78_CHLVA,276,A0A0Q9W304_DROVI,130,D0NQV2_PHYIT,154,A0A509AHJ4_PLABA,141,STE13_YEAST,931
A0A286X8B9_CAVPO,785,E1ZRG3_CHLVA,187,A0A0Q9W312_DROVI,78,D0NYZ7_PHYIT,359,A0A509AEK6_PLABA,122,TYW3_YEAST,273
A0A286X8C1_CAVPO,84,E1Z4R6_CHLVA,181,A0A0Q9W314_DROVI,469,D0N6W0_PHYIT,179,A0A509AMQ7_PLABA,379,PUN1_YEAST,263
A0A286X8C4_CAVPO,352,E1ZBI4_CHLVA,386,A0A0Q9W317_DROVI,560,D0N440_PHYIT,1054,A0A509AUU8_PLABA,470,RAD1_YEAST,1100
A0A286X8C7_CAVPO,479,E1Z2X9_CHLVA,446,A0A0Q9W319_DROVI,769,D0MYT1_PHYIT,292,A0A509AHZ2_PLABA,799,RAD28_YEAST,506
A0A286X8D1_CAVPO,739,E1ZBA3_CHLVA,477,A0A0Q9W320_DROVI,262,D0P0C7_PHYIT,306,A0A509AFS3_PLABA,319,RBS1_YEAST,457
A0A286X8D2_CAVPO,104,E1ZG37_CHLVA,590,A0A0Q9W325_DROVI,742,D0NXJ5_PHYIT,873,A0A509ALG1_PLABA,310,RGI1_YEAST,161
A0A286X8D3_CAVPO,558,E1Z7T4_CHLVA,518,A0A0Q9W363_DROVI,750,D0NMT8_PHYIT,763,A0A509ANQ8_PLABA,569,RIB7_YEAST,244
A0A286X8D8_CAVPO,105,E1ZDX3_CHLVA,470,A0A0Q9W381_DROVI,8884,D0MSQ0_PHYIT,524,A0A509AKG7_PLABA,611,RL26A_YEAST,127
A0A286X8E0_CAVPO,321,E1ZSD5_CHLVA,300,A0A0Q9W391_DROVI,248,D0P2I0_PHYIT,172,A0A509AF08_PLABA,279,RL8B_YEAST,256
A0A286X8E2_CAVPO,1078,E1ZL28_CHLVA,913,A0A0Q9W393_DROVI,500,D0MV36_PHYIT,615,A0A509AJ38_PLABA,1122,RLM1_YEAST,676
A0A286X8E3_CAVPO,1144,E1ZN21_CHLVA,1223,A0A0Q9W394_DROVI,1474,D0NVD9_PHYIT,131,A0A509AEM7_PLABA,218,RS9A_YEAST,197
A0A286X8E5_CAVPO,226,E1ZGX5_CHLVA,551,A0A0Q9W395_DROVI,539,D0NW44_PHYIT,112,A0A509ARQ3_PLABA,749,RT18_YEAST,217
A0A286X8E6_CAVPO,161,E1ZED3_CHLVA,208,A0A0Q9W396_DROVI,179,D0MSL3_PHYIT,751,A0A509AIZ4_PLABA,399,SAG1_YEAST,650
A0A286X8E8_CAVPO,205,E1ZES2_CHLVA,1072,A0A0Q9W397_DROVI,1127,D0NA95_PHYIT,367,A0A509APQ3_PLABA,115,SEC10_YEAST,871
A0A286X8E9_CAVPO,179,E1Z8V5_CHLVA,73,A0A0Q9W3C5_DROVI,97,D0MSP6_PHYIT,289,A0A509ANS0_PLABA,647,SEC9_YEAST,651
A0A286X8F0_CAVPO,181,E1Z6K1_CHLVA,111,A0A0Q9W3E3_DROVI,165,D0NJP5_PHYIT,458,A0A509AGL1_PLABA,270,SET6_YEAST,373
A0A286X8F2_CAVPO,63,E1Z502_CHLVA,621,A0A0Q9W3F4_DROVI,100,D0MWA4_PHYIT,424,A0A509AM19_PLABA,1157,SEC14_YEAST,304
A0A286X8F3_CAVPO,382,E1ZDK6_CHLVA,133,A0A0Q9W3F7_DROVI,2069,D0N3E7_PHYIT,323,A0A509AMS2_PLABA,147,SGD1_YEAST,899
A0A286X8F6_CAVPO,253,E1Z9D9_CHLVA,3437,A0A0Q9W3G4_DROVI,1094,D0NLT7_PHYIT,120,A0A509ARJ7_PLABA,129,SDO1_YEAST,250
A0A286X8F7_CAVPO,157,E1ZH42_CHLVA,304,A0A0Q9W3G5_DROVI,137,D0NNR0_PHYIT,152,A0A509ATE7_PLABA,8242,SNA2_YEAST,79
A0A286X8F8_CAVPO,438,E1ZLK3_CHLVA,482,A0A0Q9W3G6_DROVI,1364,D0N6F6_PHYIT,163,A0A509AQF9_PLABA,123,SLD7_YEAST,257
A0A286X8G0_CAVPO,133,E1ZR88_CHLVA,659,A0A0Q9W3H8_DROVI,737,D0NPN3_PHYIT,105,A0A509AM97_PLABA,356,SMD2_YEAST,110
A0A286X8G4_CAVPO,1461,E1Z971_CHLVA,98,A0A0Q9W3I6_DROVI,177,D0P396_PHYIT,389,A0A509AGI2_PLABA,127,SMD1_YEAST,146
A0A286X8G5_CAVPO,123,E1ZNC8_CHLVA,434,A0A0Q9W3K2_DROVI,183,D0MVW3_PHYIT,272,A0A509AHY6_PLABA,873,SUT1_YEAST,299
A0A286X8G6_CAVPO,203,E1ZAB5_CHLVA,154,A0A0Q9W3K4_DROVI,83,D0NIB6_PHYIT,197,A0A509AG79_PLABA,1443,SUCA_YEAST,329
A0A286X8G7_CAVPO,1899,E1ZAA6_CHLVA,277,A0A0Q9W3K7_DROVI,92,D0NQN5_PHYIT,484,A0A509AQA6_PLABA,72,SWP82_YEAST,623
A0A286X8G9_CAVPO,488,E1ZM87_CHLVA,414,A0A0Q9W3K9_DROVI,77,D0NC07_PHYIT,259,A0A509AQX0_PLABA,189,SYF1_YEAST,859
A0A286X8H1_CAVPO,782,E1ZSS8_CHLVA,251,A0A0Q9W3L0_DROVI,309,D0N939_PHYIT,2632,A0A509AF16_PLABA,259,TCB3_YEAST,1545
A0A286X8H2_CAVPO,447,E1Z3D7_CHLVA,307,A0A0Q9W3M0_DROVI,103,D0NV51_PHYIT,421,A0A509AR22_PLABA,1025,TDA10_YEAST,290
A0A286X8H3_CAVPO,218,E1Z9C2_CHLVA,701,A0A0Q9W3M4_DROVI,80,D0NWI3_PHYIT,241,A0A509AJ33_PLABA,855,TAF2_YEAST,1407
A0A286X8H7_CAVPO,497,E1ZK84_CHLVA,327,A0A0Q9W3Q7_DROVI,1177,D0NWN3_PHYIT,155,A0A509AQW3_PLABA,101,PUS9_YEAST,462
A0A286X8H8_CAVPO,617,E1ZJ51_CHLVA,305,A0A0Q9W3U2_DROVI,1245,D0N6H4_PHYIT,677,A0A509ALR9_PLABA,361,PUS1_YEAST,544
A0A286X8H9_CAVPO,277,E1ZLF4_CHLVA,381,A0A0Q9W3U5_DROVI,837,D0P403_PHYIT,607,A0A509AN44_PLABA,286,PTR2_YEAST,601
A0A286X8I0_CAVPO,211,E1Z835_CHLVA,184,A0A0Q9W3V2_DROVI,143,D0P0K0_PHYIT,252,A0A509APV5_PLABA,247,PTH_YEAST,190
A0A286X8I1_CAVPO,398,E1ZKA2_CHLVA,221,A0A0Q9W3V3_DROVI,1183,D0NGX4_PHYIT,139,A0A509ASR6_PLABA,5731,RAD55_YEAST,406
A0A286X8I3_CAVPO,154,E1Z4D6_CHLVA,1240,A0A0Q9W3V4_DROVI,58,D0P4C1_PHYIT,224,A0A509AIV4_PLABA,544,RDT1_YEAST,28
A0A286X8I7_CAVPO,313,E1Z9M0_CHLVA,690,A0A0Q9W3W9_DROVI,499,D0NF84_PHYIT,146,A0A509AJL0_PLABA,289,RCR2_YEAST,210
A0A286X8I9_CAVPO,140,E1ZTX9_CHLVA,344,A0A0Q9W3X7_DROVI,177,D0NER8_PHYIT,158,A0A509AE84_PLABA,1905,REH1_YEAST,432
A0A286X8J2_CAVPO,446,E1Z7Y2_CHLVA,551,A0A0Q9W3Y0_DROVI,108,D0NI35_PHYIT,161,A0A509AI19_PLABA,4826,REXO3_YEAST,404
A0A286X8J6_CAVPO,38,E1ZB62_CHLVA,195,A0A0Q9W3Y1_DROVI,261,D0N575_PHYIT,565,A0A509AFV0_PLABA,398,RER1_YEAST,188
A0A286X8J7_CAVPO,87,E1ZI65_CHLVA,285,A0A0Q9W3Z0_DROVI,588,D0NQ59_PHYIT,111,A0A509AIB4_PLABA,374,RIT1_YEAST,513
A0A286X8J8_CAVPO,326,E1ZL41_CHLVA,142,A0A0Q9W3Z7_DROVI,1288,D0NZ34_PHYIT,296,A0A509AMB0_PLABA,167,RL4P_YEAST,286
A0A286X8K1_CAVPO,450,E1ZPX6_CHLVA,441,A0A0Q9W407_DROVI,89,D0NWM4_PHYIT,581,A0A509ARB0_PLABA,74,RPAB2_YEAST,155
A0A286X8K3_CAVPO,198,E1Z5L4_CHLVA,120,A0A0Q9W432_DROVI,1020,D0P3S5_PHYIT,72,A0A509ASF5_PLABA,204,RRT14_YEAST,206
A0A286X8K4_CAVPO,360,E1ZBE6_CHLVA,403,A0A0Q9W433_DROVI,792,D0NEY3_PHYIT,235,A0A509AS63_PLABA,362,RSB1_YEAST,382
A0A286X8K5_CAVPO,451,E1ZN65_CHLVA,155,A0A0Q9W436_DROVI,477,D0N633_PHYIT,562,A0A509AGR3_PLABA,216,RT16_YEAST,121
A0A286X8K6_CAVPO,162,E1ZGG1_CHLVA,126,A0A0Q9W443_DROVI,1289,D0N352_PHYIT,336,A0A509ANG4_PLABA,814,SOL1_YEAST,321
A0A286X8K7_CAVPO,600,E1ZTE5_CHLVA,195,A0A0Q9W453_DROVI,92,D0N748_PHYIT,462,A0A509APC0_PLABA,469,SNF3_YEAST,884
A0A286X8L0_CAVPO,257,E1ZA95_CHLVA,669,A0A0Q9W462_DROVI,65,D0MUL6_PHYIT,45,A0A509AMX9_PLABA,211,SLM1_YEAST,686
A0A286X8L2_CAVPO,376,E1Z344_CHLVA,435,A0A0Q9W467_DROVI,609,D0NFN1_PHYIT,362,A0A509AM54_PLABA,310,SNF8_YEAST,233
A0A286X8L3_CAVPO,105,E1ZQ08_CHLVA,184,A0A0Q9W468_DROVI,188,D0N5P4_PHYIT,161,A0A509AT96_PLABA,327,SIP18_YEAST,79
A0A286X8L4_CAVPO,1255,E1ZCX7_CHLVA,125,A0A0Q9W485_DROVI,815,D0P0M9_PHYIT,696,A0A509ABR5_PLABA,1761,SIP4_YEAST,829
A0A286X8L7_CAVPO,226,E1Z3J0_CHLVA,316,A0A0Q9W488_DROVI,570,D0NE97_PHYIT,599,A0A509AES2_PLABA,812,STL1_YEAST,569
